Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
15.1,0.000119307726,0.017905809,-0.004180735,-0.0070823994,0.013526314,0.00062477094,19.440247,-99.172134,2240.3374,15.005553,0.0035312902,0.020900343,500.0153,499.3045
15.2,-0.0022405304,0.019345462,-0.002974417,-0.0057229684,0.0103082685,-0.00026004575,19.440088,-99.17193,2240.34,15.008015,0.0024682668,0.021190342,499.88052,499.33142
15.3,-0.0027389098,0.01834616,-0.0019036159,-0.005070536,0.009961615,-0.0003504824,19.440088,-99.171745,2240.341,15.009478,0.0034566938,0.020819683,499.8759,499.38254
15.4,-0.006750846,0.021391042,-6.329175e-05,-0.0043752724,0.008837375,-0.001506914,19.440287,-99.17212,2240.3423,15.009662,0.003331416,0.021963123,499.7927,499.32834
15.5,-0.005761192,0.017884329,-0.00075220317,-0.0015226237,0.011177816,-0.0012776245,19.440067,-99.17163,2240.342,15.010426,0.004131681,0.019480608,499.7326,499.54843
15.6,-0.00371362,0.019962452,-0.0015513301,-0.0010101271,0.011831236,-0.0005074723,19.440453,-99.172104,2240.3442,15.01009,0.0029240474,0.022237498,499.62726,499.56226
15.7,-0.005002985,0.020018205,-0.0047247782,-0.003708529,0.011109847,-0.00091882405,19.440342,-99.1722,2240.342,15.008648,0.0031679764,0.018998317,499.7813,499.4033
15.8,-0.004525519,0.018026695,-0.0021652728,-0.007815892,0.009295239,-0.00095642766,19.440575,-99.17195,2240.3396,15.00824,0.0032303617,0.021887451,500.011,499.23392
15.9,-0.004311555,0.017162412,-0.003386721,-0.003223594,0.008870534,-0.0008524522,19.440388,-99.172104,2240.3428,15.009998,0.0031671075,0.018735148,499.79233,499.47153
16.0,-0.0019120487,0.02000767,-0.004803838,-0.0065606222,0.010635088,-0.00027649535,19.439438,-99.17207,2240.3376,15.006494,0.0016577018,0.02083245,499.8924,499.27933
16.1,-0.005123894,0.020777546,-0.005038753,-0.0066040563,0.010546015,-0.0009781199,19.43995,-99.17226,2240.3396,15.00675,0.0030549315,0.02090351,499.93286,499.24716
16.2,-0.006383301,0.018899702,-0.002296744,-0.0055238814,0.009467979,-0.0014145612,19.440353,-99.17216,2240.3406,15.007955,0.0035684526,0.021108363,499.9036,499.32755
16.3,-0.007610323,0.021224767,-0.0019508246,-0.0065303496,0.007436688,-0.001945429,19.439646,-99.172134,2240.3396,15.007965,0.0031974935,0.022301834,499.8978,499.22607
16.4,-0.0065115904,0.017778613,-0.002880387,-0.006913291,0.010663421,-0.0013545735,19.440321,-99.172295,2240.339,15.00694,0.004463452,0.021765608,500.0118,499.2882
16.5,-0.0031284154,0.018265113,-0.00072496384,-0.0030894878,0.010635628,-0.00060701836,19.440302,-99.17161,2240.3428,15.010105,0.0020838764,0.018623285,499.76047,499.46933
16.6,-0.0062033115,0.018409789,-0.0034477748,-0.0075467876,0.008442138,-0.0014932948,19.439693,-99.17214,2240.339,15.007512,0.003126757,0.023056947,500.00662,499.24112
16.7,-0.0030435915,0.022893101,-0.0032340195,-0.002341211,0.010766423,-0.00053766166,19.44009,-99.17208,2240.3423,15.00859,0.0010565214,0.018908277,499.60477,499.4238
16.8,-0.0063598184,0.016285203,-0.0028382316,-0.0039007745,0.011276969,-0.0015107348,19.43995,-99.171814,2240.3408,15.008955,0.00374751,0.018896908,499.87308,499.4595
16.9,-0.005012981,0.01723519,-0.0020713657,-0.01034647,0.007851633,-0.0010949848,19.439615,-99.172066,2240.337,15.006769,0.0041092453,0.026592761,500.1993,499.13568
17.0,-0.0051359814,0.020745955,-0.00350721,-0.005200843,0.012259633,-0.00095650664,19.43966,-99.171936,2240.3406,15.007911,0.0036491384,0.019339483,499.8809,499.32108
17.1,-0.0053282967,0.02230785,-0.002757797,-0.005827231,0.009331743,-0.0012787894,19.439552,-99.17183,2240.3386,15.00766,0.002403766,0.018480346,499.8367,499.24664
17.2,-0.008488974,0.019504704,-0.0030228682,-0.0047927867,0.012039633,-0.0020332646,19.439512,-99.17204,2240.3398,15.007476,0.0038545348,0.020423763,499.88397,499.35565
17.3,-0.0048945453,0.017082788,-0.0015179133,-0.008204233,0.009263284,-0.0010044114,19.440207,-99.17197,2240.3384,15.00751,0.0043613547,0.0222223,500.0765,499.2384
17.4,-0.005194022,0.01793255,-0.00106028,-0.008115494,0.009181223,-0.0011629905,19.440193,-99.17187,2240.3398,15.007911,0.0031473455,0.022795387,500.051,499.2178
17.5,-0.0035932742,0.020144537,-0.0029599536,-0.0058925455,0.01022935,-0.00057414017,19.440165,-99.17217,2240.3406,15.007723,0.0027639715,0.02176344,499.8714,499.30884
17.6,-0.003993313,0.017099142,-0.0024973936,-0.006987792,0.011152622,-0.00081427646,19.439857,-99.17185,2240.3384,15.007351,0.0037160085,0.01946121,500.01053,499.30298
17.7,-0.0068429727,0.022277243,0.00085608196,-0.0034164533,0.007800714,-0.001810407,19.439606,-99.171455,2240.3423,15.011378,0.0029789375,0.020021014,499.69745,499.36246
17.8,-0.009283209,0.016082294,-0.0011962913,-0.010138419,0.006244029,-0.002458551,19.439558,-99.1718,2240.3386,15.008501,0.0044587106,0.023390997,500.2209,499.12015
17.9,-0.007984945,0.016920894,-0.0017421972,-0.003844212,0.008727091,-0.002159675,19.439617,-99.17161,2240.3416,15.010481,0.0031638588,0.019727826,499.84686,499.4292
18.0,-0.0095505,0.02208592,-0.0011410704,-0.0056829466,0.008886811,-0.0025186718,19.4392,-99.17187,2240.3396,15.008173,0.0035231314,0.021748867,499.869,499.2472
18.1,-0.004318287,0.01557286,-0.0021598656,-0.0063997,0.010447199,-0.0009388159,19.44006,-99.17186,2240.34,15.008487,0.0028681357,0.020576797,499.99545,499.35355
18.2,-0.005923151,0.019979298,-0.0023223124,-0.0060800617,0.007769433,-0.001484232,19.439508,-99.17192,2240.339,15.008349,0.003357383,0.021340169,499.89706,499.274
18.3,-0.0035769888,0.022079132,-0.0025436934,-0.0043437183,0.010020719,-0.00066197384,19.439793,-99.1719,2240.3408,15.008737,0.002470178,0.019281656,499.74796,499.3397
18.4,-0.003517278,0.022301346,-0.0034658127,-0.0048470157,0.008482036,-0.00056570664,19.439825,-99.17208,2240.3406,15.008521,0.0027298657,0.01673191,499.77295,499.3
18.5,-0.0076297424,0.019155882,-0.0014489992,-0.0059579494,0.009569216,-0.001970151,19.439255,-99.17161,2240.34,15.009133,0.0037289746,0.020854555,499.92548,499.29828
18.6,-0.0026463314,0.015530474,-0.0012783101,-0.0031872296,0.010297441,-0.00036969452,19.440609,-99.17216,2240.344,15.009311,0.001829428,0.020328216,499.80396,499.52252
18.7,-0.0013168644,0.01831413,-0.0012342846,-0.006643696,0.008224896,-0.000109231274,19.439877,-99.17161,2240.3398,15.009571,0.002542511,0.02057235,499.92422,499.3015
18.8,-0.003180417,0.022357084,-0.0024322867,-0.0035403648,0.007689546,-0.00060777424,19.440023,-99.17173,2240.3418,15.010315,0.0024973736,0.0155209275,499.6766,499.3598
18.9,-0.0041255206,0.01668647,-0.0020354465,-0.0021944663,0.010586574,-0.0008047847,19.440197,-99.17189,2240.3425,15.00978,0.002209542,0.01625947,499.76102,499.53006
19.0,-0.0037310596,0.016723096,-0.002963893,-0.003319009,0.010579751,-0.0007022519,19.44017,-99.171844,2240.342,15.009689,0.0024785632,0.015273006,499.81073,499.47964
19.1,-0.0033484919,0.022620864,-0.0030595995,-0.0043923007,0.010408708,-0.00049008685,19.439617,-99.17201,2240.3418,15.008261,0.0021586516,0.021381244,499.75806,499.33655
19.2,-0.006308914,0.018558413,0.00016850792,-0.004793579,0.008195794,-0.0015600085,19.439419,-99.171844,2240.3416,15.009802,0.0031288392,0.023078363,499.86917,499.37103
19.3,-0.0037674427,0.022432528,0.00011026487,-0.0055675893,0.0077366726,-0.00083039625,19.439539,-99.17169,2240.3398,15.008914,0.002539824,0.020520978,499.80194,499.26434
19.4,-0.0043243673,0.01900179,-0.0022498462,-0.0026646245,0.009890833,-0.00081235357,19.440403,-99.171844,2240.344,15.010498,0.003010434,0.019582946,499.7301,499.47653
19.5,-0.00046047388,0.019807927,-0.0046681482,-0.009110984,0.009071917,0.000363364,19.440075,-99.17206,2240.339,15.007097,0.0023231355,0.021208394,500.0406,499.15588
19.6,-0.0028745853,0.019026637,-0.0028939694,-0.004470918,0.011135316,-0.00052341435,19.43941,-99.17185,2240.3394,15.008873,0.002882735,0.019054703,499.81085,499.3963
19.7,-0.0031532273,0.020784713,0.0006793514,-0.0038241202,0.0077911196,-0.00066746486,19.439642,-99.1716,2240.3418,15.010403,0.0022711856,0.020497873,499.73776,499.38403
19.8,-0.0041061877,0.021645263,-0.0014415449,-0.0037897995,0.007789352,-0.0008585886,19.43965,-99.171974,2240.343,15.009857,0.0016045412,0.019992322,499.7309,499.35645
19.9,-0.004668608,0.017494708,-0.0036858171,-0.0044370648,0.010566658,-0.0010462078,19.439205,-99.17178,2240.3418,15.009163,0.0017316424,0.019111436,499.86826,499.4107
20.0,-0.0038750737,0.020243086,-0.00024698302,-0.0049862056,0.008774367,-0.0007117903,19.439787,-99.171875,2240.342,15.009422,0.0028017005,0.022518989,499.8326,499.34378
20.1,-0.0033378925,0.018962182,-0.00061255787,-0.0050591095,0.008462603,-0.00081280473,19.439085,-99.17138,2240.3406,15.010353,0.0025533307,0.020671662,499.839,499.3614
20.2,-0.0046309857,0.014594882,-0.00013099704,-0.005818479,0.0074858116,-0.0011957085,19.439564,-99.17154,2240.3394,15.009938,0.0031103385,0.019132592,499.97958,499.38705
20.3,-0.003379055,0.017817408,-0.0007521231,-0.0069846543,0.007849996,-0.0006968272,19.439342,-99.171715,2240.3408,15.00929,0.0025017262,0.02266334,499.98102,499.2853
20.4,-0.0076582367,0.0220045,-0.0019345619,0.00030570757,0.010006734,-0.0019242626,19.439747,-99.171974,2240.3457,15.010988,0.0013520812,0.018362656,499.51004,499.54816
20.5,-0.0046924124,0.019447282,-0.00031010527,-0.0049401517,0.00734442,-0.0011063233,19.439005,-99.17155,2240.3403,15.011084,0.003464935,0.022123989,499.84085,499.3628
20.6,-0.0033811955,0.02205725,-0.0027164593,-0.002361831,0.01068136,-0.0006709304,19.439228,-99.17184,2240.34,15.008265,0.0024533852,0.015756547,499.65115,499.43988
20.7,-0.002652229,0.016906545,-0.0009253491,-0.003265815,0.009211334,-0.00046007748,19.439816,-99.171715,2240.3442,15.010251,0.0016489645,0.020995025,499.7934,499.49194
20.8,-0.0021278716,0.021640524,-0.0013837498,-0.0060977736,0.008529053,-0.0002811734,19.439695,-99.171875,2240.3403,15.008338,0.0017716498,0.02108872,499.83688,499.25943
20.9,-0.0029357704,0.022033617,-0.002486011,-0.009124735,0.009508462,-0.00052880583,19.439014,-99.17177,2240.3376,15.007557,0.0024430316,0.023094423,500.00656,499.10938
21.0,-4.3731015e-06,0.021063402,-0.0017635282,-0.0055879927,0.007614826,0.0003000972,19.439594,-99.17176,2240.34,15.008919,0.0015045541,0.018739022,499.8046,499.29865
21.1,-0.00593514,0.023208112,-0.0025113542,-0.00334975,0.009082942,-0.001456104,19.439201,-99.17175,2240.3413,15.009453,0.0021306917,0.017416768,499.67596,499.35052
21.2,-0.0022931083,0.017923735,0.00048245583,-0.0034996613,0.0076773586,-0.00050711207,19.439491,-99.17126,2240.344,15.011963,0.0011168378,0.018395945,499.76926,499.44608
21.3,-0.0010007604,0.020865269,7.803645e-05,-0.003284096,0.008002312,-0.00023643415,19.439178,-99.17125,2240.3416,15.010525,0.0010565748,0.01656944,499.66904,499.41742
21.4,-0.002401379,0.018090926,-0.0005646078,-0.006051189,0.005777549,-0.0005725704,19.439053,-99.17148,2240.3386,15.010572,0.0032921752,0.020236306,499.8998,499.32587
21.5,-0.0073361066,0.021388203,-0.0009540701,-0.0033528286,0.007526596,-0.0018878378,19.438925,-99.171646,2240.3425,15.010978,0.0027564345,0.020533074,499.7316,499.3792
21.6,-0.0057229777,0.019459859,-0.0013805907,-0.004185773,0.010026778,-0.0015017352,19.438942,-99.171616,2240.3396,15.008901,0.00201777,0.017211404,499.80933,499.37967
21.7,-0.0018101613,0.021232307,-0.000118051656,-0.0033916866,0.0077653797,-0.00020756474,19.439623,-99.17156,2240.3433,15.010913,0.0019759096,0.019538317,499.69586,499.40613
21.8,-0.0037742602,0.02074816,-0.004351815,-0.004545013,0.009160033,-0.00069973926,19.43923,-99.17197,2240.3418,15.00841,0.0016427148,0.019657757,499.7997,499.35056
21.9,-0.0010410491,0.021689937,-0.00010099262,-0.0014955036,0.0066391965,-0.00013850079,19.43894,-99.17144,2240.3413,15.011511,0.0022667919,0.015788957,499.5828,499.48096
22.0,-0.0054307524,0.01979284,-0.0030031316,-0.0046402006,0.008019966,-0.0011005694,19.439676,-99.17212,2240.3442,15.009604,0.0022847888,0.020277355,499.8311,499.3539
22.1,-0.0023964792,0.025110848,-0.0017461348,-0.0032235186,0.009439192,-0.00033855566,19.439417,-99.17179,2240.3416,15.008973,0.0016161912,0.017769698,499.61627,499.3421
22.2,-0.0035714847,0.021080367,-0.0020440556,-0.004788905,0.009140818,-0.0007309566,19.439346,-99.17159,2240.3408,15.00982,0.0025985045,0.019631032,499.7994,499.3309
22.3,-0.0045570564,0.020489685,-9.185635e-06,-0.0006193749,0.00792038,-0.0010215824,19.439346,-99.17152,2240.3447,15.012657,0.002628673,0.019586034,499.59198,499.5451
22.4,-0.0033324051,0.018219694,-0.0025304686,-0.004485793,0.010103739,-0.0006407579,19.439505,-99.1719,2240.342,15.008637,0.0015275949,0.019774288,499.83438,499.40463
22.5,-0.0065924325,0.021238446,0.0004302878,-0.0028727513,0.007775902,-0.0017214135,19.439043,-99.17169,2240.3428,15.010522,0.002120397,0.020540923,499.704,499.40634
22.6,-0.0046111983,0.017102584,-0.001076228,-0.0052054697,0.009767502,-0.0011285786,19.439081,-99.17162,2240.3389,15.008389,0.0030810605,0.018257141,499.91553,499.3813
22.7,-0.0062470385,0.017481975,0.0013915449,-0.0038870352,0.0069575524,-0.0015913573,19.439028,-99.17179,2240.344,15.011661,0.0023983412,0.022033446,499.82733,499.42795
22.8,-0.003214454,0.019008897,0.0014210911,-0.001045509,0.008235726,-0.00076384435,19.439524,-99.171455,2240.3457,15.012359,0.0009154755,0.018613849,499.61658,499.54642
22.9,-0.0037943234,0.020460725,-0.00036204234,-0.003646481,0.0072078547,-0.0009515948,19.439058,-99.17168,2240.342,15.0103445,0.0016250245,0.019977357,499.71698,499.3952
23.0,-0.0012940353,0.020475067,-0.00074637216,-0.0046907873,0.006991337,-0.00014616505,19.439285,-99.17146,2240.3408,15.010544,0.0018883608,0.017840933,499.78024,499.3477
23.1,-0.0036237815,0.020739608,-0.000532303,-0.0041085,0.008486721,-0.0007451361,19.439472,-99.17174,2240.343,15.009847,0.0017925124,0.020177666,499.7557,499.37253
23.2,-0.0057066376,0.01702249,0.001122687,-0.004787346,0.0047602365,-0.0016831404,19.43868,-99.17124,2240.34,15.012135,0.0030617143,0.018654574,499.85922,499.38348
23.3,-0.005306678,0.016445942,-0.0009182673,-0.0006524925,0.009632639,-0.0013962263,19.43956,-99.17172,2240.3447,15.011254,0.00042914564,0.017385349,499.65683,499.60217
23.4,-0.0073199593,0.021146245,-0.00025016442,-0.004675495,0.0063419556,-0.002004501,19.438833,-99.17144,2240.343,15.011262,0.0018237532,0.019599736,499.78165,499.3043
23.5,-0.004184744,0.021822855,0.00020890962,-0.0045878836,0.007822827,-0.00084076484,19.439257,-99.171715,2240.3423,15.010533,0.0026648196,0.022303544,499.7702,499.33835
23.6,-0.0051459367,0.01861874,0.0001551155,-0.0042707166,0.008068417,-0.0013316073,19.438921,-99.17146,2240.34,15.009542,0.0027385615,0.018605132,499.8371,499.3883
23.7,-0.0044761854,0.02278173,0.0009822026,-0.0081199715,0.0060934657,-0.0010973285,19.43845,-99.17164,2240.3406,15.009411,0.002039461,0.023277551,499.92538,499.129
23.8,-0.0016654752,0.018900394,-0.0011744797,-0.003419779,0.008875624,-0.00020806614,19.439142,-99.17175,2240.3413,15.009598,0.0013563955,0.018414568,499.75357,499.44168
23.9,-0.00427699,0.014143045,0.00057996716,-0.0056213993,0.0061873524,-0.0011984888,19.43894,-99.1714,2240.3403,15.010538,0.0019171471,0.019394554,499.9681,499.4005
24.0,-0.0032395436,0.02030912,0.00027903635,-0.0047278446,0.00827694,-0.0007474384,19.438978,-99.17143,2240.3408,15.009912,0.0024148235,0.020726115,499.80524,499.355
24.1,-0.006332441,0.01677946,-0.0012485282,-0.0047617755,0.008091071,-0.0016831978,19.438648,-99.171394,2240.34,15.010334,0.0027650783,0.01765465,499.9062,499.38788
24.2,-0.0043174303,0.015626542,-0.0012014089,-0.004602725,0.009840005,-0.0011094296,19.438824,-99.17163,2240.341,15.009511,0.0015991564,0.020289559,499.88995,499.43878
24.3,-0.003449401,0.01860454,-0.0041627157,-0.0054265787,0.009861057,-0.00066773576,19.438921,-99.17186,2240.34,15.008632,0.0019063113,0.017145038,499.88412,499.34186
24.4,-0.00579392,0.02003666,-0.0009641098,-0.0032439919,0.008449036,-0.0015180878,19.43894,-99.17163,2240.341,15.009695,0.0013260724,0.015988715,499.73755,499.40494
24.5,-0.002234954,0.017971635,-0.00036898442,-0.0015609653,0.009995828,-0.0003269929,19.438917,-99.17171,2240.3464,15.011496,0.0011373328,0.02163446,499.68152,499.5616
24.6,-0.004759155,0.019979991,-0.0009144712,-0.003994941,0.00942137,-0.0010871288,19.439177,-99.17168,2240.3423,15.009772,0.0018850638,0.019299354,499.7861,499.38412
24.7,-0.0045585674,0.016975306,-0.000106411055,-0.0036877298,0.010677458,-0.00090756716,19.439083,-99.17206,2240.3416,15.008532,0.0028181064,0.02336488,499.84152,499.48486
24.8,-0.0023226975,0.020775802,-0.00036011264,-0.005714325,0.0078049237,-0.00040031446,19.43915,-99.17166,2240.341,15.008771,0.0017428586,0.021940235,499.84613,499.29926
24.9,-0.0074246256,0.01767762,-0.0009976951,-0.0047157737,0.00976142,-0.0019465599,19.438902,-99.17173,2240.3423,15.009382,0.0020071198,0.019522473,499.8777,499.38156
25.0,-0.0041826298,0.020220473,-0.001922084,-0.0065084915,0.00978757,-0.0009038225,19.438948,-99.17185,2240.3389,15.007052,0.0024265933,0.019506246,499.92105,499.26413
25.1,0.0030711566,0.021056063,-0.0014389232,-0.00346234,0.0075834626,0.0012322606,19.439564,-99.171646,2240.3445,15.010483,0.00019073939,0.019136574,499.66586,499.41986
25.2,-0.005310017,0.016348295,-0.0016342085,-0.006957933,0.00902775,-0.0013633699,19.438736,-99.17183,2240.3376,15.006971,0.0026195198,0.019964084,500.0217,499.3049
25.3,-0.004995707,0.024267606,0.00080927275,-0.0036574982,0.0069189453,-0.00119923,19.438269,-99.17154,2240.3423,15.01101,0.002077894,0.020924956,499.6705,499.3283
25.4,-0.004363573,0.023000747,-7.3490664e-06,-0.0029261496,0.008380135,-0.0010449868,19.438662,-99.171585,2240.3423,15.010425,0.001733508,0.020171296,499.64572,499.38928
25.5,-0.0060167015,0.016158037,0.0004232945,-0.0051295743,0.0079096025,-0.0017228895,19.438618,-99.17137,2240.3398,15.009744,0.0018013538,0.01834279,499.92072,499.38214
25.6,-0.001659946,0.017337874,0.0001880601,-0.002384601,0.010755929,-0.0003223778,19.438898,-99.171394,2240.342,15.009651,0.0012820975,0.017006699,499.74023,499.5329
25.7,-0.0038208049,0.018869758,-0.0015149955,-0.0070748855,0.007768634,-0.00082617655,19.439,-99.17167,2240.3394,15.0090065,0.0027027729,0.02032093,499.96603,499.25388
25.8,-0.002869187,0.0131587,0.00010713842,-0.005613267,0.007617223,-0.0006401245,19.438995,-99.17161,2240.3418,15.010288,0.0016065164,0.021246172,499.99905,499.4328
25.9,-0.0044553215,0.022356808,0.00017440319,-0.0023095387,0.008600193,-0.0010611685,19.438332,-99.17148,2240.3418,15.010741,0.0024876043,0.020160072,499.64667,499.43744
26.0,-0.0022487608,0.024175093,0.000855634,-0.0029568586,0.0075595407,-0.00052159734,19.438528,-99.171295,2240.3435,15.011216,0.00084078056,0.019722667,499.59418,499.36948
26.1,-0.004577477,0.015699238,-0.00058996864,-0.0055878614,0.006927504,-0.0010542683,19.439194,-99.17184,2240.3408,15.009598,0.0029760222,0.02071466,499.94937,499.385
26.2,0.0003154091,0.017561756,-0.0017255824,-0.0063626985,0.007161944,0.00037598703,19.43921,-99.1718,2240.3403,15.008648,0.0012681875,0.019844577,499.91736,499.32962
26.3,-0.006099489,0.014374762,0.0006046593,-0.004390166,0.0073504196,-0.0016597022,19.439047,-99.171684,2240.342,15.010323,0.0015714557,0.018878262,499.9056,499.45074
26.4,-0.0043191947,0.017253615,0.0017243782,-0.0043039345,0.00832465,-0.0012082065,19.438564,-99.17127,2240.341,15.010219,0.002307151,0.020589616,499.8468,499.42648
26.5,-0.0035635987,0.0137594445,-0.0007100478,-0.0072602644,0.007452785,-0.0009399957,19.438393,-99.171486,2240.3394,15.009262,0.0014784174,0.019991837,500.07208,499.33386
26.6,-0.0036692314,0.017330468,-0.0007246835,-0.0058891852,0.007389332,-0.0007882449,19.438808,-99.171745,2240.3418,15.010297,0.001465861,0.01907755,499.92636,499.33032
26.7,-0.004301744,0.018060103,-0.00021543633,-0.008089003,0.0060301414,-0.0010312997,19.438543,-99.17185,2240.3384,15.007846,0.002824862,0.023089178,500.0416,499.2209
26.8,-0.009987855,0.015487953,-0.00086891465,-0.005346061,0.007991762,-0.0027692588,19.438366,-99.17153,2240.3416,15.010434,0.002584009,0.017823994,499.9756,499.36493
26.9,-0.007979001,0.02399809,-0.00044762436,-0.0048815454,0.009046665,-0.002035219,19.43871,-99.17186,2240.341,15.007921,0.002044076,0.020929009,499.77036,499.26007
