Time,ax_barato,ay_barato,az_barato,wx_barato,wy_barato,wz_barato,Lat_barato,Lon_barato,Alt_barato,vN_barato,vE_barato,vU_barato,d_izq_barato,d_der_barato,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
1.01,0.0023223777262977923,-0.3360086827892213,0.0021295834341268885,-0.0021807943976088102,-0.00048798599932647826,0.001199959013271035,48.20667297118929,16.36695618169201,190.15711870361093,14.969016157732279,0.003342152040966068,0.035634147475313946,500.75476294282697,503.4453406271365,0.0,-0.230303298377523,0.0,-0.025282001101070876,0.0,0.0,48.20742725206542,16.367094267434673,203.6788382052028,15.020345213345475,0.0007584722809776454,-0.007491664129540236,503.48439738980846,499.72385582391394
1.02,-0.0006515958157378573,-0.13157887506334898,-0.000988153686502527,0.017199853911681766,0.0009457193334232095,0.0029967992022851505,48.20571835220918,16.35933426545506,196.18112317039296,15.025787459871704,0.036241006946383165,-0.01777061565857284,506.0201468211377,503.7936162937441,0.0,-0.019302669453564764,0.0,-0.002762162189904372,0.0,0.0,48.20639649259196,16.35930646457714,193.6863348068385,14.982845162518736,-0.01650237979589297,-0.0003769118462123635,502.4390257412631,503.0733357976533
1.03,-0.004597653385118592,-0.24199607109414595,-0.0029749993894115836,0.010602243718360965,-0.0016124328887580897,0.0005905524678415364,48.20496979382309,16.35246188572776,205.53967483216977,14.942667417880102,0.0115357897381307,0.020211958563256072,500.95060711275437,504.8527388545713,0.0,0.04326828367594067,0.0,-0.02880800078754295,0.0,0.0,48.20619570817832,16.35336619200438,208.4938888223166,15.021612501690159,-0.030290055979693833,0.02217142770505783,501.97031077444115,499.4195008595189
1.04,-0.0026419461924883677,-0.6624562806317558,0.0024765084962601316,0.03741329382417069,0.0011910826538714064,0.0007366943260570884,48.204180042183644,16.345922453598106,203.76273699683696,15.03094221450775,-0.013734863534820516,0.017186070992833407,501.1474302996966,499.1415575167651,0.0,-0.21993975681746275,0.0,0.06438255268691644,0.0,0.0,48.20493718952454,16.34643431139807,205.1387043371144,15.02403839760428,0.02878648262246775,-0.020440077250981622,502.19991779081147,505.4895821448084
1.05,-0.005248065331140363,-0.09703962936481299,-0.0008809846889223719,0.053816250164462856,-0.0010302594543301865,6.016867798779121e-05,48.20449547801325,16.338797195707244,197.4973944279102,14.9989565387169,-0.0032276506686615986,-0.009488400157895602,500.5087073381031,501.39001754745965,0.0,-0.4040620865951266,0.0,0.016492455003478894,0.0,0.0,48.204004111858765,16.338986665948283,202.69033025774883,15.124709562773296,-0.01986665008837956,0.0006388327352809737,497.4505249892473,503.750849949798
1.06,-0.0019938990308599235,-0.08798690712388062,-0.0016204518453348743,0.07497766236237383,-0.0009606837334883177,0.0004976382053311262,48.20333777049899,16.3320673249596,206.4165245436158,15.008556667375887,-0.03317260771691731,0.03828083738666249,504.3095771064034,498.73918906067956,0.0,-0.0014341122290925934,0.0,0.0021850551282558,0.0,0.0,48.20326096187211,16.332090215399358,207.24305466318089,15.051514345724065,0.00047560307259621523,-0.008647274127848102,505.4478327493403,504.6890681426961
1.07,0.002422217638335072,0.12144889948321431,-0.00226243029495624,0.0781980890945943,0.0026719754083424346,-0.0016351704205432719,48.20252492509321,16.324398965319112,208.55987116493066,14.97440229481587,0.03119935404098496,0.017166946978821165,506.5533980227164,506.46227015591046,0.0,-0.05753458717541732,0.0,0.06490858495176054,0.0,0.0,48.2020125688122,16.325308604923183,202.17580924572175,14.97377155329956,0.059226011602421115,-0.02096700631139765,497.21440901099976,502.8320858189374
1.08,-0.0023235112150352994,-0.1840589692437518,-0.000578137581427562,-0.009962015672737287,0.000879497288112802,0.0008596969843167277,48.20171360040556,16.3173244997357,202.63128734267025,14.926739106190617,0.005857631352586068,-0.015413266140845233,505.3151913161773,498.75193261215344,0.0,-0.27215107303806335,0.0,0.04506142889620325,0.0,0.0,48.20150534156356,16.317793954917903,199.66803035370728,14.97989281843827,0.05581999640288003,0.03424486595662925,505.7648412158498,506.2086274393557
1.09,-0.0005899868322570203,0.01504039971844176,0.0010948221721676181,0.027842759853231543,0.00044471163239146697,0.0003861518252654784,48.20055566696119,16.31037456705902,198.44771487140432,14.922155625923068,-0.047700433673612236,0.006190331370271139,498.77990007914,502.39652465466605,0.0,-0.2500595886760636,0.0,-0.06214097992029491,0.0,0.0,48.200812093294964,16.311318261241006,207.34155559811686,14.946225451780178,0.041253831731578754,-0.010537027504029316,499.08214485715456,507.8015090101786
1.1,0.005996386668162339,-0.18803011011088838,-0.0005424423192980747,-0.004069689530519279,-0.0014079083711587342,-0.0005031132234903522,48.19989243628809,16.30464833460995,199.18045991090523,14.983440252194997,-0.02298156635341288,0.020662355620242743,501.1981948871713,500.89635467048197,0.0,-0.2633538188378017,0.0,0.033962688070982114,0.0,0.0,48.20007198786328,16.304147540885957,205.96986558457698,15.001273664786932,0.03202481911637278,0.033640137238282776,505.485881142858,501.30145879613144
1.11,0.0017367636804617214,0.17604483962822293,0.0023797155647232574,-0.022283597257706112,-0.0004865445628486088,0.0012244736713483437,48.19830313875076,16.29690727881082,201.7505891519218,14.847061376795871,-0.026180426557283858,-0.01575717850169433,492.2592939656468,502.56971606211346,0.0,-0.1391398398644188,0.0,0.02964624035776831,0.0,0.0,48.19848876119453,16.296628644623283,207.9318415687879,15.00233432253548,0.00043572656068956183,0.0042677400455260976,503.1372859502647,503.9874670102603
1.12,0.00392326715573185,-0.102122523477736,-0.0034644252200622698,-0.05619362818141822,0.0017147044786703332,0.004924604620361922,48.1985943119927,16.289788899968475,201.23669012659045,15.003703168491947,0.024134305937420764,0.024954802691523035,496.0441823435395,508.50452221912747,0.0,0.0558846806782758,0.0,-0.05169218896782708,0.0,0.0,48.19805398870688,16.289756743302885,202.17616538611136,14.993615588868408,0.008089282667260566,0.013952415305476822,502.9053471529343,508.9990764755419
1.13,0.0023609913083280157,0.09971619581130912,0.0015649954272896928,0.017485565905420507,-0.0019344808668936282,0.0010851522744817254,48.1975434808832,16.28351824176494,201.6296307231777,15.076859748886333,-0.018380580153813768,-0.0288222695978591,503.836368405906,507.6097048008473,0.0,0.22498616443487018,0.0,-0.001306248761106736,0.0,0.0,48.19726340816026,16.282589439214462,207.42414792411486,14.899792579914198,0.008912450766381926,-0.033286387359082334,497.24980609828987,505.84321590886526
1.14,0.006263531885688739,-0.11445541890959723,-0.011222992941841509,0.08326982505109069,0.0028609481117517544,0.0026580426530949312,48.19689486504693,16.27588039122095,215.01510975767422,15.01801749441591,-0.053709233470727,0.08006935049936847,498.7893203785395,503.33315952994695,0.0,-0.2473385954085044,0.0,-0.04483344329420362,0.0,0.0,48.19657630894874,16.275594370324853,208.4391842364423,14.985137680101356,0.028559151184023558,0.019238481249465197,499.3391384176358,505.59644859089565
1.15,0.0022915574798929137,-0.2759993987999822,-0.003826058846046677,0.07703890244644633,0.0017440025912818025,0.0011209397367429352,48.1956495288584,16.269287089983163,208.62863105363144,14.99337134681073,0.0261623255785488,-0.07958015161196194,501.8292280893801,501.37903366305915,0.0,-0.3497364787468319,0.0,-0.007383911448210406,0.0,0.0,48.19584873300933,16.268568538909697,207.8557768463162,15.065061793923618,-0.008720546939123705,-0.054335210960845474,495.8951612785261,502.5757924617738
1.16,0.0019977825134298534,-0.35171984477240864,0.0004320197161882277,-0.055634790055691316,-0.0023277873879767553,-0.0005422901275860304,48.1942623409115,16.262723498132722,207.74498487967446,15.046411182805778,-0.005211864967837695,-0.05567305779899258,510.00039973472144,504.4195270618183,0.0,-0.2480441932583966,0.0,0.057931304583900126,0.0,0.0,48.19422582314841,16.261772909006382,209.9617479665393,15.02152136842421,-0.00558492577537789,0.021986366483285447,495.83521474236227,499.8809909956831
1.17,0.0005561430612758585,-0.09226652907599807,-0.0021394619975210246,0.12172422712372223,0.001396074068104713,0.0009823462673830454,48.19416089327598,16.255159681983983,214.58768406095277,15.047969615203224,-0.0185136273588684,0.013543389836082978,499.4204010698597,505.1081291364136,0.0,0.04012503464280176,0.0,0.09943800995701706,0.0,0.0,48.19422233982648,16.25466081741202,206.620565864004,15.048467280126383,0.04203606490765314,0.030742213455754022,501.4718406981051,503.5744099529959
1.18,0.0016281012902725335,-0.04937215722172625,0.0025003452001772456,0.039405087260494104,-0.00028413655604825236,-0.003341917441387325,48.192399675365934,16.248091488798913,208.61451542826705,15.069710749962018,-0.009920924928716712,0.09033598266213416,498.62618190517594,498.8538921032139,0.0,0.06507544800844962,0.0,0.016215422068172756,0.0,0.0,48.19295843902423,16.248280112393196,209.19197568094071,14.996044559542513,-0.004601330610630429,-0.020634986369552945,502.0446363966941,499.2784757628053
1.19,0.000996616912743542,-0.190825896888803,7.990427903489758e-05,0.06306222144551489,0.000566023595585697,-0.0036303194140735336,48.19192223022424,16.241001541031775,206.80736021179035,15.03796687930223,0.018875729180214972,-0.041017578000714774,500.00625725876466,498.43251505258803,0.0,0.10323837284132427,0.0,0.009676824665276414,0.0,0.0,48.19211442961549,16.240860867197895,207.20479171412208,14.983498910037875,0.004496627570522561,-0.02845582470375426,500.3734088008714,503.17983841627245
1.2,0.004428706959174525,-0.10664618698266579,0.0013505174788401542,-0.020988991542054445,0.006475273765950791,0.0010054452498242305,48.19106934081142,16.234287307654213,216.13135013630466,15.025790185337478,-0.02074715713358477,0.027321076068362645,502.6268872567102,501.2937604155581,0.0,-0.13316434324866971,0.0,-0.012475353710468203,0.0,0.0,48.19135475658162,16.233894051160686,209.32429766740145,15.122743178510454,-0.022411261478834706,-0.0158004683065046,498.60583313312696,499.7054448765928
1.21,0.0035250139691159,-0.2740323922583117,0.0005600042116333313,-0.027243568304913337,-0.0038833805982183807,0.0039158929675740355,48.18982722398084,16.22638091855463,204.16589951977176,14.959937748971853,-0.012277538472585534,-0.04612351200750541,502.7719601641298,503.2437837269804,0.0,-0.21575226941180808,0.0,-0.0476078375254588,0.0,0.0,48.190548948980855,16.22668813684567,207.30430126882376,15.057966553397732,-0.00671827170716287,0.020406917150889454,505.0052037681533,502.5416742680845
1.22,-0.0016504188412321235,0.012362360129011457,0.000998947540943567,0.08077121578283976,-0.00039229864070202704,0.0008281172652446386,48.18933724581353,16.2193840127694,203.74502175642155,15.02111484794621,-0.009904900430752778,0.0010106458860802887,499.26735543209145,502.6034241395397,0.0,-0.12918326198489027,0.0,-0.020191569382302776,0.0,0.0,48.18928084127472,16.219520465185834,217.8734765298053,14.941571659421642,-0.005497913988695693,0.043722040209380725,499.3752674446137,499.03439370785037
1.23,0.0014888963869064793,-0.1564746415799545,-0.0051648814892665046,0.038825408256724966,0.0010530107852238172,0.0002241504632440024,48.18870662970165,16.212794877164157,211.76835208871537,14.977562346928224,0.011147484035106358,0.027557644077119112,497.4364255163991,500.9611476054949,0.0,-0.1356725345835088,0.0,0.05019047381082052,0.0,0.0,48.188056309843724,16.213225308752488,209.60143420546123,15.004366878284474,0.03684305352339006,0.03563030787591813,497.93984512425465,495.8624256457433
1.24,-0.0036252272194165136,-0.30586643860921475,-0.0041115351473185084,0.07549137240147569,0.0030079077043727934,0.0026985129948579336,48.1884804511688,16.205646371670117,213.3845782582123,14.999613470217383,-0.024748350394795834,-0.026964463533537455,496.1210263262663,502.2292941157988,0.0,0.24988400384094311,0.0,-0.004315860577334407,0.0,0.0,48.188258906147894,16.205977212836295,213.59538377789127,15.054379019214837,0.012248583986528628,0.0028088585946184686,503.87301618604516,502.95693279720564
1.25,0.0014567120060215378,-0.26712914464662046,0.0063576682449166,0.019478203230211235,-0.004588290604540377,-0.0003319963734756165,48.18763447111674,16.198801402600132,214.05149931043428,15.08343239041099,0.0766361616555099,0.009790621443844323,501.4693086690409,499.24156986671994,0.0,-0.13413792459591245,0.0,-0.035760197547815176,0.0,0.0,48.18689720521843,16.198378890445174,211.36240030633024,15.095096155242599,-0.018382265219896096,-0.03023104460416391,501.11768218759556,503.0227365522108
1.26,-0.0007080356100737338,-0.18523935723106028,-0.0026517363771260583,-0.016266950646244584,2.3387086961415037e-05,0.0032305245144982615,48.18715079809754,16.192359758644777,216.83725228331846,14.933247062477582,-0.03000681459824864,0.010485679880180097,495.70912976930117,500.56856694369765,0.0,-0.169839007102617,0.0,-0.04947086638964762,0.0,0.0,48.18620647124776,16.191583467059832,213.3363510768931,14.935770960388172,0.027643456188725622,-0.007019131262590108,497.79407083010426,503.89469975244356
1.27,0.0042893060406933095,0.1406772096882133,-0.0021527748206003187,0.026812398592727316,0.0010801787693344247,0.0011073556989060196,48.185667226671,16.18444976037779,212.04365744485673,15.017380787398743,0.039540513078627784,0.045482879777649914,503.4313831187213,499.5172711958933,0.0,-0.1833658438177121,0.0,0.016491678412975476,0.0,0.0,48.18557097856544,16.18457559362164,208.80249746418403,15.044422118636236,0.00010828189315705728,0.014166823845655768,502.5612100529222,502.0492521370641
1.28,0.001865260014482074,0.02098017990336938,-0.005268762048742752,0.04049140870267222,0.0017847213458469927,0.0016161725620065235,48.18566041702551,16.177893379115854,214.6805297986245,15.04101664019145,-0.010439474598060935,-0.0028685322055884213,501.82161485484244,501.75022825699875,0.0,0.1749018866398374,0.0,0.08982867306741285,0.0,0.0,48.18498675853779,16.177434703794937,213.69635601301147,14.989203846690186,0.023512497185305088,-0.011717411969031886,497.3844592710605,500.95435370140507
1.29,0.0015592183216066593,-0.06902599714575534,0.005791264876571879,0.0006333156211978073,3.96718617968589e-05,-0.0009062340140129946,48.18379092918424,16.1707532845162,214.6691430265623,14.987432673754569,-0.06269623995046085,-0.005451281666125909,498.35582342661576,506.1206508802205,0.0,0.167068393588713,0.0,0.024590178055602943,0.0,0.0,48.18384054422653,16.17125211303929,220.8560121356732,14.962484527488273,0.0004928574004230792,-0.00876576557289482,496.43287043379667,499.6093879473661
1.3,0.00181532130256187,-0.1799125189243662,-0.002498587465674129,0.010370050371045327,0.0005617020015814161,0.0031950764893450933,48.182547879049615,16.162735854605376,205.88492789984866,14.948264905097316,0.035379729460630525,-0.009399238086654481,500.697812578433,503.7428736579083,0.0,-0.007523019304043921,0.0,-0.0009783271919927006,0.0,0.0,48.18303420778324,16.163949963344248,214.90200076603819,15.017401238055962,-0.005705114316798506,0.015788461727674584,498.29725966081526,502.973301447105
1.31,-0.00313407060822866,-0.014017205480844931,-0.0014005870884317606,-0.0057192910338066255,-0.00012974234470226014,-0.0018449340318651038,48.181544902583155,16.156230328334832,217.29073571916234,14.98748423136155,-0.009433903829364274,0.02266528206884503,497.01993004256957,501.6908892536096,0.0,-0.302090200009486,0.0,0.05937960493559234,0.0,0.0,48.18243411199651,16.156764800564087,214.7622206792312,14.93895118224815,-0.0033953039722797573,0.018112276958005623,495.07706749439694,497.39460739679043
1.32,0.0028546493902700952,-0.12079189168734021,0.0020063211551694764,-0.034948345379738815,0.0022620256133645167,3.2709134885574005e-05,48.180540271579176,16.15035506923862,218.67984678399745,15.020119519256871,0.007502064292279235,0.01823687704201612,501.9415986888241,496.84966238991416,0.0,0.03291734992258542,0.0,-0.0031155785487150915,0.0,0.0,48.18155155571374,16.149867777926975,217.3456557635389,14.943550223445698,0.016501677606969262,0.005917037148576712,500.1471455278648,498.7178211846394
1.33,-0.006019590563666415,-0.2469324463847496,-0.0002512554483766253,-0.006132406894368437,-0.003345378752067744,0.0024595677198553365,48.18099934775264,16.142329352725877,213.6621780537978,14.872992919225949,-0.024252022949357563,0.013809555768421139,504.9313509537804,499.1515448183057,0.0,0.19859295217207884,0.0,0.14614271343786878,0.0,0.0,48.18058861781319,16.142533233292905,215.99194249558354,14.958991301339141,0.043080467283304696,0.009142042913297972,502.3924104688271,501.6864675847525
1.34,0.0009898729384817699,-0.14228535898969968,7.546287403653162e-05,0.038026924312917744,-0.0019036292274884701,-0.00044583506729859926,48.17987770287506,16.13530503253149,215.57603718851595,15.05553897647927,-0.050683102775158646,-0.006370276595837854,500.90328153036523,501.32962179949044,0.0,0.033177385798301456,0.0,-0.0022593443918678784,0.0,0.0,48.180087946545,16.13601392979434,216.16393069915,15.029618688008089,0.01604865796975868,0.0015609753279914734,501.4120673609632,501.4756578543057
1.35,-0.0025478741256008608,0.001795152537428249,0.002059292050354645,0.03643095377782019,-0.00022710287626888278,-0.0016747643449098043,48.17808331553583,16.128880296380817,219.50195013215117,14.984520326058396,-0.045723200092338,0.005075143741495879,503.99554396654526,503.7163342241663,0.0,-0.11971265416185284,0.0,0.04033266320639346,0.0,0.0,48.178634618832916,16.128611890284116,219.56717261237324,15.014961543483762,-0.011002243788519097,-0.012308162483200897,500.55062349817564,502.9163216294021
1.36,-0.002122206980815584,-0.04889925545813305,0.0031330156243623993,-0.024545695347958276,-0.0003819628715935309,0.000849150016057644,48.17845744609446,16.1220941237516,222.35724320929057,15.018894575879083,0.02343559543853873,-0.0427307913148993,498.9037004574068,503.12620441777534,0.0,-0.016736767534314446,0.0,0.11576479683295256,0.0,0.0,48.17795629257841,16.12195877305266,216.46305218915865,14.99337856976615,0.007798473337369985,-0.04070811526567268,499.92292889308635,501.1587873578791
1.37,0.0033836529936777104,0.24370122304273573,0.003728326075770372,0.058362885172561316,-0.003253925710185309,8.706935776071014e-05,48.17698107777333,16.114736933791963,212.84304856631374,15.054141035724037,0.003791232675742377,-0.03637672488744034,508.3460777302028,500.16700294242787,0.0,0.19341890714263277,0.0,0.070936698346683,0.0,0.0,48.17686329204811,16.11490154824188,219.15802394187517,14.910767434909141,0.006149370760597779,0.004706943542125751,504.3830793354807,502.8258796560418
1.38,0.0018842297279345315,-0.05115900462828636,0.004938551137489002,0.03605246110225449,-0.001184538531787857,0.001306771743899249,48.17602135915492,16.10743854365423,215.6646701969703,15.052884871902958,0.011903769881272964,-0.032635446679221164,511.23360866591673,506.13220945772736,0.0,-0.17041534584895313,0.0,0.056394784082729715,0.0,0.0,48.17603758128328,16.107296257892862,212.1417578345126,14.919060189357147,0.0019326474689940977,0.016894889470890916,496.92570496575064,505.4448015760468
1.39,-0.00048751065102830405,0.08206327677275878,-0.004149199830426431,0.021972433724991133,0.0032704023903665173,0.0004693143246173542,48.175625632050156,16.100572597350958,232.99599596128672,14.929584767495388,-0.034189512364706465,-0.015544689607662225,498.2385793533443,506.87992966275715,0.0,-0.2545293937823058,0.0,-0.01604734946002401,0.0,0.0,48.17529072165366,16.100548652210357,214.24686210053446,15.044988818984088,-0.00026309928670210995,0.011186906755178232,503.10134742492284,505.7508015069663
1.4,0.001575217645742319,-0.18048014834038786,0.003372621715936323,0.006417404317050212,-0.000495876016597561,0.0030287024871608263,48.174513553417036,16.093145260799258,224.83824078354777,14.994156432049785,0.010944816131131841,-0.009462168564348427,502.7246341089219,507.19391057142826,0.0,-0.4405484173785953,0.0,0.06830812753433349,0.0,0.0,48.17500832304124,16.093773368654045,222.4538394738503,14.92013344323295,-0.001071983292398943,0.010439432248174228,500.6398158762716,503.60611386319465
1.41,-0.0016994714137180788,0.26049995485964417,0.0009227618427301802,0.026382348577290438,-0.0010322968610010435,-0.0029711493758316073,48.17354486865404,16.086729991366916,219.91066433010965,15.007206365838597,0.031168568891390764,0.004251522308620155,496.41855834199976,511.85980031704327,0.0,-0.11919791419247228,0.0,-0.05173528658978699,0.0,0.0,48.17352526956202,16.086502001725023,223.21399168551108,15.030699528652116,-0.0049335445255368,-0.023180294374744483,497.9523949762261,496.61109338338
1.42,0.0014770296993457054,-0.01398601976681143,0.0028686837694079596,0.05570504777157306,0.0010211243476118254,-0.0013361598257481777,48.172625163641115,16.07983419775012,215.91567604272333,14.973662322534809,0.019414507737668844,-0.010732102190442816,498.670489267949,498.7161665642872,0.0,-0.16733787902413025,0.0,-0.011872851690545055,0.0,0.0,48.17297096108524,16.07970505313316,218.76136359784806,15.023715702185022,0.025474407192377462,-0.012184753992411555,500.3833212423638,507.42959647075963
1.43,0.004926337825716311,-0.2007248425406731,-0.00333675557038312,0.014342715148137845,-0.0007380198922835874,-0.0036932736198326027,48.17127741960446,16.072641791573137,220.344163896858,14.974964154133158,-0.04177192230570731,0.029023595455243367,493.9739650867975,503.95097725413183,0.0,0.06996382634364921,0.0,-0.03174988354113456,0.0,0.0,48.17240345397708,16.072574091309928,218.19905416589455,14.931321213841803,-0.033241093815500514,0.011704094684060529,498.7326221055426,501.7304069123544
1.44,-0.0034819376668432864,-0.3594712366434334,-0.0008518562849466542,0.036017903123478856,-0.0012127409862676692,0.0004514537556784115,48.171844175529706,16.0661953963736,217.58662786916736,15.093516884810949,0.019733679448178304,-0.01641293478715295,500.60854011990386,499.8831136113248,0.0,0.12019030625939518,0.0,0.037303456243774735,0.0,0.0,48.171171909314424,16.065560686331356,220.9003343389108,15.033939973895682,0.013137066818954402,0.07345193268301066,499.9444425472196,501.23638822991205
1.45,-0.00437591260721772,-0.1061222568255866,0.0015060275596893897,0.07600247460573066,0.002285524450219934,-0.0009951283238561518,48.17011263680644,16.059031749739233,220.5323395771133,15.013253147377979,-0.022482306331272427,-0.0067679507793458275,501.9063413050623,505.8716895409352,0.0,-0.2417046575061128,0.0,0.11325413426122213,0.0,0.0,48.17051490075948,16.058930640075427,225.09439381528122,14.950302434284799,0.007541057189695869,-0.011725454399660518,505.7294493303209,504.31725246805837
1.46,0.0019274653861168277,-0.26803054797718096,0.0014817023123097732,0.00551762956259224,-0.00026787936546979354,0.004834997269489393,48.16992609095862,16.0520505141316,222.07843158293224,15.001641667036687,0.014494706716850641,-0.00022893440031297838,501.41013006729605,499.1329720974357,0.0,-0.0765793438981008,0.0,0.017703775806468154,0.0,0.0,48.16933776980706,16.051938339073928,222.83503846645135,15.042636419404584,0.024941431409308573,0.03312957646470008,500.13769522745093,502.8827514736063
1.47,0.005582168692358322,-0.27784222796447866,-0.002089561825956883,0.0062314787281388465,-0.0005543565139486107,-0.000642316554647563,48.1697800046821,16.045265240714297,220.88874175082947,15.042132742562991,-0.008569969460965034,-0.06391056972298857,498.6221555588596,499.49929113713443,0.0,-0.04716010229084028,0.0,0.027890069091139023,0.0,0.0,48.16882458969583,16.04402669750768,228.44701548080252,14.96439344486267,-0.01475903742637487,0.0027441373934134366,501.93457540358753,503.77312356570593
1.48,-0.0026135748849850727,0.29333829099537384,0.002953340337896729,0.051196841246296976,0.0009906243330208592,0.00020205977793190985,48.167045809754626,16.037623307213984,222.0721628501872,15.031351884708927,-0.0020657935862607047,0.020415555777537165,502.86873662686986,502.2406107606316,0.0,0.28839538493888145,0.0,-0.042209217914029706,0.0,0.0,48.1681300396026,16.038022766075617,221.0280852936317,14.99501895199424,0.0112132973111321,-0.030227531335609754,496.7212388301423,503.9298893334005
1.49,0.005220397903651197,0.12993415169709388,-0.0017305448431179414,0.0314510413263449,-0.001288862693996692,-0.0005051150204466091,48.1674743607089,16.030598522469237,222.21811959337683,14.961785657839902,-0.03748198590696327,0.026395946944265232,495.3130613655582,508.6469359515287,0.0,-0.1882761132491778,0.0,0.07153701664185971,0.0,0.0,48.16712495448621,16.030805514311606,227.1091597569992,14.958727733996385,0.01699713478214203,-0.018426113045934216,500.8835509169474,505.7409817790046
1.5,-0.001687135481820298,-0.16018066104710632,-0.003012526274182785,0.047850188172379064,-0.001985133152943325,-0.001032554194529816,48.16629802475066,16.023878877554747,226.44086474263415,15.066558917359798,-0.005404888149618654,0.040792859199189166,499.45348199555457,504.7931311707845,0.0,0.24177403938694958,0.0,0.03735949535427065,0.0,0.0,48.16578116523132,16.02373474732136,218.03428586417795,14.984681662846942,-0.04120555416617978,0.024422722401440264,499.92598011755643,498.97159839853117
1.51,0.0012322874564582977,-0.1311980658970865,0.0019282199901300323,0.05260354538501877,0.005276886229140909,-8.561068908367085e-05,48.16456645622153,16.01635878030949,228.4138280392367,14.942697095081506,0.021795961938247815,0.02249800271288676,497.3445785494205,512.1807303337577,0.0,-0.05503296291418648,0.0,0.05047920596434709,0.0,0.0,48.165561623094554,16.016205149219484,224.43928487058292,15.063006562612001,-0.0099380849629113,0.01323736177186582,507.5025111118117,503.88852401694487
1.52,0.0005033310973987065,0.1342231993961271,-2.0687008799168453e-05,-0.03584775096776752,0.00038608622600565045,0.00018957732672837397,48.164983583463595,16.010750310987167,226.06184149223384,14.948689445639333,-0.019667290004266463,0.06971195201992038,494.14535549400733,502.1096423630961,0.0,-0.08186517423528261,0.0,0.00035401549119273845,0.0,0.0,48.16491097118144,16.009881908666046,226.7281370709355,15.043931425942636,-0.008914464837865378,-0.025465007768919624,501.822437939029,503.90592363326346
1.53,0.0027239893096860615,0.02692549052990101,0.006063567742971378,-0.06603834865242278,-0.0005406439570259167,0.0046228477727064,48.16318155676861,16.002778965591535,220.38832406813177,14.99985314054486,-0.0031835338399765836,-0.03275409689370729,496.93190176728535,498.29563420228004,0.0,-0.02309284055616493,0.0,0.007020371365454204,0.0,0.0,48.164022676080506,16.002520356270228,223.61174985192812,14.93888199832445,0.02482446539734782,0.02954326989047979,501.1954789308584,502.82371213124765
